T_Rank,O_Rank,GA,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att,points
4,1,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,0.0,1.0,1.0,5.0,0.0,47.0,60.0,78.3,4.0,0.0,1.0,0.0
4,1,0.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,3.0,1.0,47.0,56.0,83.9,1.0,1.0,1.0,0.0
4,3,4.0,90.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,53.0,0.0,0.0,1.0,3.0,1.0,40.0,47.0,85.1,3.0,0.0,0.0,0.0
4,2,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,1.0,2.0,2.0,3.0,0.0,41.0,48.0,85.4,7.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,1.0,0.0,3.0,3.0,0.0,49.0,57.0,86.0,10.0,0.0,1.0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4,3,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,5.0,1.0,1.0,2.0,0.0,30.0,37.0,81.1,3.0,0.0,0.0,6.0
4,3,2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,1.0,0.0,0.0,0.0,9.0,12.0,75.0,1.0,1.0,1.0,0.0
4,3,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,1.0,1.0,0.0,4.0,1.0,69.0,76.0,90.8,6.0,1.0,3.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4,3,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,116.0,1.0,0.0,0.0,3.0,0.0,100.0,112.0,89.3,6.0,0.0,1.0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4,4,0.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,65.0,1.0,1.0,1.0,1.0,0.0,44.0,57.0,77.2,5.0,1.0,1.0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4,2,5.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,79.0,1.0,0.0,1.0,0.0,0.0,67.0,73.0,91.8,6.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4,1,1.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0.0,1.0,3.0,2.0,52.0,55.0,94.5,8.0,0.0,0.0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4,2,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,5.0,2.0,4.0,0.0,0.0,38.0,49.0,77.6,1.0,0.0,2.0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4,4,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,0.0,1.0,0.0,0.0,19.0,39.0,48.7,2.0,1.0,1.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4,4,3.0,88.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,77.0,3.0,0.0,0.0,4.0,1.0,61.0,70.0,87.1,2.0,0.0,0.0,4.0
4,1,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,2.0,0.0,3.0,1.0,66.0,80.0,82.5,2.0,0.0,0.0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4,4,3.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,3.0,0.0,0.0,3.0,0.0,36.0,47.0,76.6,3.0,0.0,0.0,1.0
4,3,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,2.0,0.0,58.0,63.0,92.1,7.0,0.0,0.0,1.0
4,1,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,2.0,0.0,4.0,2.0,0.0,61.0,69.0,88.4,8.0,0.0,1.0,0.0
4,1,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1.0,2.0,6.0,1.0,1.0,60.0,68.0,88.2,4.0,0.0,1.0,6.0
4,3,4.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,1.0,1.0,1.0,1.0,33.0,43.0,76.7,1.0,0.0,1.0,0.0
4,2,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0,8.0,1.0,4.0,1.0,0.0,31.0,41.0,75.6,5.0,1.0,2.0,5.0
4,4,0.0,89.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,53.0,0.0,0.0,1.0,5.0,0.0,37.0,45.0,82.2,3.0,1.0,2.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3,0.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,36.0,2.0,0.0,0.0,5.0,0.0,20.0,29.0,69.0,1.0,1.0,2.0,0.0
4,3,2.0,86.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,42.0,1.0,0.0,0.0,6.0,2.0,29.0,36.0,80.6,4.0,1.0,4.0,0.0
4,3,3.0,90.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,77.0,1.0,0.0,1.0,9.0,3.0,58.0,64.0,90.6,15.0,2.0,4.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3,0.0,90.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,62.0,2.0,0.0,1.0,2.0,0.0,44.0,55.0,80.0,1.0,2.0,2.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.0,86.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,0.0,0.0,2.0,4.0,0.0,24.0,33.0,72.7,4.0,1.0,1.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,5.0,90.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,66.0,1.0,1.0,0.0,8.0,1.0,38.0,53.0,71.7,3.0,0.0,2.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,1.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,4.0,0.0,30.0,35.0,85.7,6.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,0.0,72.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,46.0,0.0,0.0,0.0,4.0,1.0,32.0,40.0,80.0,3.0,2.0,3.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,3.0,81.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,32.0,1.0,0.0,1.0,1.0,1.0,17.0,23.0,73.9,4.0,1.0,2.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,3.0,79.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,47.0,0.0,1.0,0.0,4.0,0.0,33.0,42.0,78.6,2.0,1.0,1.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,3.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,5.0,0.0,27.0,41.0,65.9,5.0,0.0,1.0,0.0
4,3,2.0,80.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,63.0,1.0,0.0,1.0,5.0,0.0,41.0,52.0,78.8,5.0,1.0,1.0,0.0
4,1,2.0,89.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,81.0,3.0,0.0,0.0,9.0,0.0,61.0,73.0,83.6,11.0,5.0,5.0,0.0
4,1,0.0,73.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,67.0,0.0,0.0,0.0,3.0,0.0,45.0,57.0,78.9,4.0,1.0,1.0,0.0
4,3,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,1.0,0.0,1.0,5.0,1.0,40.0,47.0,85.1,2.0,2.0,2.0,0.0
4,2,0.0,89.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,52.0,2.0,0.0,0.0,0.0,0.0,29.0,41.0,70.7,3.0,0.0,1.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.0,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,89.0,4.0,1.0,2.0,2.0,1.0,69.0,78.0,88.5,6.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3,0.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,106.0,3.0,1.0,1.0,5.0,0.0,78.0,92.0,84.8,2.0,0.0,1.0,0.0
4,3,2.0,73.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,32.0,2.0,0.0,0.0,5.0,0.0,20.0,27.0,74.1,4.0,0.0,0.0,0.0
4,3,3.0,89.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,2.0,1.0,1.0,2.0,0.0,78.0,94.0,83.0,10.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69.0,3.0,0.0,0.0,3.0,0.0,53.0,64.0,82.8,5.0,0.0,1.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,69.0,2.0,1.0,1.0,1.0,0.0,51.0,56.0,91.1,4.0,2.0,3.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,5.0,90.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,125.0,2.0,0.0,0.0,6.0,2.0,104.0,116.0,89.7,10.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1.0,2.0,0.0,4.0,0.0,70.0,81.0,86.4,9.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,2.0,3.0,1.0,0.0,0.0,46.0,53.0,86.8,5.0,0.0,1.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,2.0,2.0,1.0,2.0,0.0,42.0,45.0,93.3,6.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,3.0,72.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,65.0,1.0,3.0,0.0,6.0,1.0,54.0,57.0,94.7,7.0,1.0,1.0,0.0
4,1,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,73.0,85.0,85.9,2.0,1.0,4.0,0.0
4,1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,2.0,0.0,0.0,4.0,0.0,61.0,70.0,87.1,4.0,3.0,3.0,0.0
4,3,4.0,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,55.0,1.0,2.0,1.0,3.0,0.0,31.0,45.0,68.9,2.0,2.0,2.0,0.0
4,2,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,6.0,1.0,3.0,1.0,0.0,38.0,47.0,80.9,5.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,3,0.0,90.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,48.0,1.0,2.0,2.0,3.0,1.0,29.0,31.0,93.5,4.0,1.0,2.0,2.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,4,0.0,90.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,52.0,2.0,2.0,1.0,7.0,1.0,18.0,27.0,66.7,2.0,3.0,9.0,2.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,2,5.0,90.0,0.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,63.0,3.0,1.0,1.0,6.0,2.0,36.0,45.0,80.0,1.0,0.0,3.0,8.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,1,1.0,90.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,40.0,2.0,0.0,1.0,3.0,0.0,23.0,28.0,82.1,2.0,0.0,3.0,2.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,2,0.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,1.0,0.0,2.0,3.0,0.0,20.0,24.0,83.3,2.0,1.0,3.0,2.0
4,4,3.0,89.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,35.0,1.0,0.0,2.0,5.0,2.0,19.0,21.0,90.5,1.0,3.0,4.0,2.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,4,3.0,79.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,39.0,2.0,0.0,1.0,1.0,0.0,18.0,21.0,85.7,2.0,1.0,4.0,6.0
4,1,0.0,90.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,50.0,2.0,0.0,0.0,3.0,0.0,34.0,38.0,89.5,1.0,2.0,2.0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,4,3.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,55.0,2.0,0.0,0.0,5.0,0.0,29.0,34.0,85.3,4.0,3.0,9.0,1.0
4,3,2.0,87.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,35.0,0.0,0.0,0.0,4.0,0.0,14.0,20.0,70.0,0.0,1.0,7.0,6.0
4,1,2.0,88.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,50.0,0.0,1.0,2.0,4.0,0.0,24.0,35.0,68.6,0.0,1.0,4.0,1.0
4,1,0.0,90.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,40.0,2.0,1.0,2.0,4.0,0.0,19.0,21.0,90.5,1.0,2.0,6.0,4.0
4,3,4.0,83.0,2.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,47.0,0.0,0.0,1.0,5.0,1.0,22.0,29.0,75.9,2.0,3.0,4.0,16.0
4,2,0.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,1.0,1.0,0.0,4.0,0.0,20.0,28.0,71.4,3.0,6.0,6.0,2.0
4,4,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,2.0,0.0,2.0,0.0,0.0,68.0,78.0,87.2,5.0,2.0,2.0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4,3,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,108.0,0.0,0.0,3.0,2.0,0.0,88.0,97.0,90.7,8.0,0.0,0.0,5.0
4,3,2.0,59.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,43.0,2.0,1.0,0.0,3.0,0.0,31.0,34.0,91.2,7.0,0.0,0.0,0.0
4,3,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,30.0,32.0,93.8,2.0,0.0,0.0,0.0
4,3,0.0,89.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,1.0,0.0,0.0,2.0,0.0,68.0,77.0,88.3,6.0,0.0,0.0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4,4,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4.0,1.0,3.0,0.0,0.0,32.0,40.0,80.0,3.0,0.0,0.0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4,4,3.0,72.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,1.0,0.0,0.0,2.0,0.0,56.0,62.0,90.3,8.0,1.0,1.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4,4,3.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,46.0,50.0,92.0,4.0,0.0,0.0,1.0
4,1,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2.0,0.0,0.0,1.0,0.0,67.0,78.0,85.9,1.0,1.0,2.0,6.0
4,3,4.0,76.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,65.0,1.0,2.0,0.0,2.0,0.0,56.0,59.0,94.9,3.0,0.0,0.0,0.0
4,2,0.0,82.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,67.0,5.0,3.0,0.0,2.0,1.0,43.0,55.0,78.2,3.0,0.0,0.0,9.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
4,4,0.0,89.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,39.0,1.0,0.0,1.0,3.0,0.0,15.0,18.0,83.3,1.0,2.0,4.0,2.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,3,0.0,90.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,31.0,0.0,0.0,0.0,2.0,0.0,15.0,21.0,71.4,0.0,0.0,3.0,1.0
4,3,2.0,90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,34.0,2.0,0.0,1.0,1.0,1.0,19.0,24.0,79.2,2.0,0.0,0.0,6.0
4,3,3.0,90.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,22.0,24.0,91.7,2.0,0.0,2.0,6.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
